SCHEMA,TABLE,COLUMN,TYPE,MAX_LEN,NULLABLE,DEFAULT,POS,PK
"dbo","QUI_WF_SOLICITACAOFERIASAREAS","DATALIMITEAPROVACAOFINANCEIRO","datetime",,YES,"",40,
"dbo","QUI_WF_SOLICITACAOFERIASAREAS","TABPROGMARCACAOFERIAS","int",,YES,"",41,
"dbo","QUI_WF_SOLICITACAOFERIASAREAS","PREVISAODESCONTO","char",1,YES,"",42,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","FUNCIONARIO","int",,YES,"",3,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","DIAS","int",,YES,"",4,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","DATAINICIAL","datetime",,YES,"",5,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","SOLICITANTE","int",,YES,"",6,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","SOLICITACAO","int",,YES,"",7,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","DATAFINAL","datetime",,YES,"",8,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","MOTIVOREPROVACAO","varchar",-1,YES,"",9,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","TIPOSOLICITACAO","int",,YES,"",10,
"dbo","QUI_WF_SOLICITACAORECESSOESTAG","APROVAR","int",,YES,"",11,
"dbo","QUI_WF_SOLICITACAORESCISAO","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WF_SOLICITACAORESCISAO","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WF_SOLICITACAORESCISAO","SOLICITANTEEHGESTOR","char",1,YES,"",3,
"dbo","QUI_WF_SOLICITACAORESCISAO","DATASOLICITACAO","datetime",,YES,"",4,
"dbo","QUI_WF_SOLICITACAORESCISAO","USUARIOSOLICITANTE","int",,YES,"",5,
"dbo","QUI_WF_SOLICITACAORESCISAO","ROTULOORIENTACAO","varchar",-1,YES,"",6,
"dbo","QUI_WF_SOLICITACAORESCISAO","FUNCIONARIO","int",,YES,"",7,
"dbo","QUI_WF_SOLICITACAORESCISAO","DIASLIMITEAPROVACAOGESTOR","int",,YES,"",8,
"dbo","QUI_WF_SOLICITACAORESCISAO","NUMEROSOLICITACAO","int",,YES,"",9,
"dbo","QUI_WF_SOLICITACAORESCISAO","DESCRICAOTAREFARH","varchar",300,YES,"",10,
"dbo","QUI_WF_SOLICITACAORESCISAO","EMPRESA","int",,YES,"",11,
"dbo","QUI_WF_SOLICITACAORESCISAO","GUID","varchar",200,YES,"",12,
"dbo","QUI_WF_SOLICITACAORESCISAO","TITULOTAREFARH","varchar",300,YES,"",13,
"dbo","QUI_WF_SOLICITACAORESCISAO","MOTIVOREPROVACAO","varchar",-1,YES,"",14,
"dbo","QUI_WF_SOLICITACAORESCISAO","APROVAR","int",,YES,"",15,
"dbo","QUI_WF_SOLICITACAORESCISAO","SOLICITACAORESCISAO","int",,YES,"",16,
"dbo","QUI_WF_SOLICITACAORESCISAO","OBSERVACOESGESTOR","varchar",-1,YES,"",17,
"dbo","QUI_WF_SOLICITACAORESCISAO","COMUNICARPENDENCIA","char",1,YES,"",18,
"dbo","QUI_WF_SOLICITACAORH","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WF_SOLICITACAORH","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WF_SOLICITACAORH","DESCRICAO","varchar",-1,YES,"",3,
"dbo","QUI_WF_SOLICITACAORH","SOLUCAO","varchar",-1,YES,"",4,
"dbo","QUI_WF_SOLICITACAORH","SOLICITACAO","int",,YES,"",5,
"dbo","QUI_WF_SOLICITACAORH","FUNCIONARIO","int",,YES,"",6,
"dbo","QUI_WF_SOLICITACAORH","TIPOASSUNTO","int",,YES,"",7,
"dbo","QUI_WF_SOLICITACAOVT","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WF_SOLICITACAOVT","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WF_SOLICITACAOVT","DESCRICAOMENSAGEMTAREFA","varchar",500,YES,"",3,
"dbo","QUI_WF_SOLICITACAOVT","USUARIOSOLICITANTE","int",,YES,"",4,
"dbo","QUI_WF_SOLICITACAOVT","QUANTIDADEPASSE","int",,YES,"",5,
"dbo","QUI_WF_SOLICITACAOVT","FUNCIONARIO","int",,YES,"",6,
"dbo","QUI_WF_SOLICITACAOVT","INICIOSEMANA","int",,YES,"",7,
"dbo","QUI_WF_SOLICITACAOVT","INICIO","datetime",,YES,"",8,
"dbo","QUI_WF_SOLICITACAOVT","NUMEROTRAJETOS","int",,YES,"",9,
"dbo","QUI_WF_SOLICITACAOVT","FUNCIONARIOCONDUCAO","int",,YES,"",10,
"dbo","QUI_WF_SOLICITACAOVT","VALORFUNCIONARIOCONDUCAO","float",,YES,"",11,
"dbo","QUI_WF_SOLICITACAOVT","NUMEROCARTAO","varchar",100,YES,"",12,
"dbo","QUI_WF_SOLICITACAOVT","DATASOLICITACAO","datetime",,YES,"",13,
"dbo","QUI_WF_SOLICITACAOVT","SOLICITACAO","int",,YES,"",14,
"dbo","QUI_WF_SOLICITACAOVT","SITUACAO","varchar",100,YES,"",15,
"dbo","QUI_WF_SOLICITACAOVT","DATAPRIMEIROSABADO","datetime",,YES,"",16,
"dbo","QUI_WF_SOLICITACAOVT","FIMSEMANA","int",,YES,"",17,
"dbo","QUI_WF_SOLICITACAOVT","FIM","datetime",,YES,"",18,
"dbo","QUI_WF_SOLICITACAOVT","NOVACONDUCAO","int",,YES,"",19,
"dbo","QUI_WF_SOLICITACAOVT","VALORNOVACONDUCAO","float",,YES,"",20,
"dbo","QUI_WF_SOLICITACAOVT","EMPRESA","int",,YES,"",21,
"dbo","QUI_WF_SOLICITACAOVT","TIPOSOLICITACAO","varchar",200,YES,"",22,
"dbo","QUI_WF_SOLICITACAOVT","UNIDADE","int",,YES,"",23,
"dbo","QUI_WF_SOLICITACAOVT","MOTIVOREPROVACAO","varchar",-1,YES,"",24,
"dbo","QUI_WF_SOLICITACAOVT","SABADOSTRABALHADOS","int",,YES,"",25,
"dbo","QUI_WF_SOLICITACAOVT","APROVAR","int",,YES,"",26,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","DATAVENCIMENTO","datetime",,YES,"",3,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","SITUACAO","int",,YES,"",4,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","SITUACAODOCUMENTO","int",,YES,"",5,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","DATAINICIO","datetime",,YES,"",6,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","DATASOLICITACAO","datetime",,YES,"",7,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","MOTIVO","varchar",-1,YES,"",8,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","DESCRICAO","varchar",-1,YES,"",9,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","GUID","varchar",100,YES,"",10,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","USUARIOSOLICITANTE","int",,YES,"",11,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","FUNCIONARIO","int",,YES,"",12,
"dbo","QUI_WFB_SOLICITACAOANTECEDENTE","ANEXO","varchar",250,YES,"",13,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","INICIO","datetime",,YES,"",3,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","DATASOLICITACAO","datetime",,YES,"",4,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","MODALIDADE","int",,YES,"",5,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","MOTIVO","text",2147483647,YES,"",6,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","SOLICITANTE","int",,YES,"",7,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","GUID","varchar",50,YES,"",8,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","SOLICITADOPOR","int",,YES,"",9,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","STATUS","int",,YES,"",10,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","FUNCIONARIO","int",,YES,"",11,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","OBSERVACOES","varchar",250,YES,"",12,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","ANEXO","varchar",250,YES,"",13,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","PERCENTUALPARCELAMENTO","float",,YES,"",14,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","QUANTIDADEPARCELAS","int",,YES,"",15,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","PARCELAMENTOFERIAS","int",,YES,"",16,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","XMLMARCACAOFERIAS","varchar",-1,YES,"",17,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","INCONSISTENCIAS","varchar",-1,YES,"",18,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","ADVERTENCIAS","varchar",-1,YES,"",19,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","ORIGEM","int",,YES,"",20,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","PERIODOAQUISITIVO","int",,YES,"",21,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","PREVISAODESCONTO","char",1,YES,"",22,
"dbo","QUI_WFB_SOLICITACAOFERIASAREAS","MOTIVOCANCELAMENTO","varchar",-1,YES,"",23,
"dbo","QUI_WFB_SOLICITACAORH","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFB_SOLICITACAORH","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFB_SOLICITACAORH","TIPOASSUNTO","int",,YES,"",3,
"dbo","QUI_WFB_SOLICITACAORH","DATARESPOSTA","datetime",,YES,"",4,
"dbo","QUI_WFB_SOLICITACAORH","DATASOLICITACAO","datetime",,YES,"",5,
"dbo","QUI_WFB_SOLICITACAORH","ASSUNTO","varchar",255,YES,"",6,
"dbo","QUI_WFB_SOLICITACAORH","DESCRICAO","varchar",-1,YES,"",7,
"dbo","QUI_WFB_SOLICITACAORH","GUID","varchar",100,YES,"",8,
"dbo","QUI_WFB_SOLICITACAORH","SOLUCAO","varchar",-1,YES,"",9,
"dbo","QUI_WFB_SOLICITACAORH","ANEXO","varchar",250,YES,"",10,
"dbo","QUI_WFB_SOLICITACAORH","FUNCIONARIO","int",,YES,"",11,
"dbo","QUI_WFB_SOLICITACAORH","SITUACAO","int",,YES,"",12,
"dbo","QUI_WFB_SOLICITACAORH","IDENTIFICADORUNICO","varchar",100,YES,"",13,
"dbo","QUI_WFB_SOLICITACAORHANEXO","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFB_SOLICITACAORHANEXO","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFB_SOLICITACAORHANEXO","ORIGEMANEXO","int",,YES,"",3,
"dbo","QUI_WFB_SOLICITACAORHANEXO","ANEXO","varchar",250,YES,"",4,
"dbo","QUI_WFB_SOLICITACAORHANEXO","SOLICITACAO","int",,YES,"",5,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_INCLUSAOCONTEUDO","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","INCLUSAOCONTEUDO","int",,YES,"",3,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","APROVA","int",,YES,"",4,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","MOTIVO","text",2147483647,YES,"",5,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","REVISOES","text",2147483647,YES,"",6,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","QUALIFICACAO","int",,YES,"",7,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","CONTEUDISTA","int",,YES,"",8,
"dbo","QUI_WFL_INCLUSAOCONTEUDO","ASSUNTO","varchar",250,YES,"",9,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","FUNCIONARIO","int",,YES,"",3,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","DATASOLICITACAO","datetime",,YES,"",4,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","TIPOAUSENCIA","int",,YES,"",5,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","DATAINICIO","datetime",,YES,"",6,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","DATAFIM","datetime",,YES,"",7,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","PERIODOAUSENCIA","int",,YES,"",8,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","HORAINICIO","datetime",,YES,"",9,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","HORAFIM","datetime",,YES,"",10,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","JUSTIFICATIVA","int",,YES,"",11,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","MOTIVOOUTROS","text",2147483647,YES,"",12,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","MOTIVO","text",2147483647,YES,"",13,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","SOLICITACAO","int",,YES,"",14,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","FUNCIONARIOQUIOSQUE","int",,YES,"",15,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","APROVAR","int",,YES,"",16,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","OCORRENCIANOPONTO","int",,YES,"",17,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","INCONSISTENCIAS","text",2147483647,YES,"",18,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","DATAAUSENCIA","datetime",,YES,"",19,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","SUPERVISOR","varchar",250,YES,"",20,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","JUSTIFICATIVAS","int",,YES,"",21,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","MOTIVOAJUSTE","int",,YES,"",22,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","DEVEHAVERAPROVACAORHNUCLEO","char",1,YES,"",23,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","PASSOATUAL","int",,YES,"",24,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","HANDLETABELANEGOCIO","int",,YES,"",25,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","RH","varchar",-1,YES,"",26,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","CENTROCUSTO","int",,YES,"",27,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","EMPRESA","int",,YES,"",28,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","UNIDADE","int",,YES,"",29,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","GESTOR","char",1,YES,"",30,
"dbo","QUI_WFL_JUSTIFICAAUSENCIA","DESCONSIDERARETAPAGESTOR","char",1,YES,"",31,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","ATENDENTEEXTERNO","int",,YES,"",3,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","CLINICA","int",,YES,"",4,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","DATASOLICITACAO","datetime",,YES,"",5,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","MOTIVO","varchar",-1,YES,"",6,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","OBSERVACOES","varchar",-1,YES,"",7,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","ATENDENTEINTERNO","int",,YES,"",8,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","COMPETENCIA","int",,YES,"",9,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","FUNCIONARIO","int",,YES,"",10,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","DATACONSULTA","datetime",,YES,"",11,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","VALORPAGO","numeric",,YES,"",12,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","REEMBOLSO","int",,YES,"",13,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","TIPOATENDENTE","int",,YES,"",14,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","APROVAR","int",,YES,"",15,
"dbo","QUI_WFL_REEMBOLSOMEDICAMENTOS","SOLICITACAO","int",,YES,"",16,
"dbo","QUI_WFL_REQCOLALTMARC","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_REQCOLALTMARC","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_REQCOLALTMARC","REQUISICAO","int",,YES,"",3,
"dbo","QUI_WFL_REQCOLALTMARC","APROVACAOSUPERVISOR","char",1,YES,"",4,
"dbo","QUI_WFL_REQCOLALTMARC","DEVEHAVERAPROVACAORHNUCLEO","char",1,YES,"",5,
"dbo","QUI_WFL_REQCOLALTMARC","APROVACAORHNUCLEO","char",1,YES,"",6,
"dbo","QUI_WFL_REQCOLALTMARC","OBSERVACOESSUPERVISOR","text",2147483647,YES,"",7,
"dbo","QUI_WFL_REQCOLALTMARC","OBSERVACOESRHNUCLEO","text",2147483647,YES,"",8,
"dbo","QUI_WFL_REQCOLALTMARC","SOLICITANTE","int",,YES,"",9,
"dbo","QUI_WFL_REQCOLALTMARC","GESTOR","int",,YES,"",10,
"dbo","QUI_WFL_REQCOLALTMARC","APROVARGESTOR","int",,YES,"",11,
"dbo","QUI_WFL_REQCOLALTMARC","APROVARRHNUCLEO","int",,YES,"",12,
"dbo","QUI_WFL_REQCOLALTMARC","FUNCIONARIO","int",,YES,"",13,
"dbo","QUI_WFL_REQUISICAOPESSOAL","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_REQUISICAOPESSOAL","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_REQUISICAOPESSOAL","EMPRESA","int",,YES,"",3,
"dbo","QUI_WFL_REQUISICAOPESSOAL","UNIDADE","int",,YES,"",4,
"dbo","QUI_WFL_REQUISICAOPESSOAL","SOLICITANTE","int",,YES,"",5,
"dbo","QUI_WFL_REQUISICAOPESSOAL","APROVADORES","varchar",250,YES,"",6,
"dbo","QUI_WFL_REQUISICAOPESSOAL","CENTROCUSTO","int",,YES,"",7,
"dbo","QUI_WFL_REQUISICAOPESSOAL","HIERARQUIA","int",,YES,"",8,
"dbo","QUI_WFL_REQUISICAOPESSOAL","CARGO","int",,YES,"",9,
"dbo","QUI_WFL_REQUISICAOPESSOAL","FUNCAOATIVIDADE","int",,YES,"",10,
"dbo","QUI_WFL_REQUISICAOPESSOAL","TURNO","int",,YES,"",11,
"dbo","QUI_WFL_REQUISICAOPESSOAL","TURMA","int",,YES,"",12,
"dbo","QUI_WFL_REQUISICAOPESSOAL","MOTIVO","int",,YES,"",13,
"dbo","QUI_WFL_REQUISICAOPESSOAL","FUNCIONARIOSCARGOFUNCAO","int",,YES,"",14,
"dbo","QUI_WFL_REQUISICAOPESSOAL","TOTALVAGASSOLICITADAS","int",,YES,"",15,
"dbo","QUI_WFL_REQUISICAOPESSOAL","PREVISTOCOMPETENCIA","datetime",,YES,"",16,
"dbo","QUI_WFL_REQUISICAOPESSOAL","CONVOCARPOR","varchar",2,YES,"",17,
"dbo","QUI_WFL_REQUISICAOPESSOAL","PADRINHOMADRINHA","int",,YES,"",18,
"dbo","QUI_WFL_REQUISICAOPESSOAL","REQUISITOS","text",2147483647,YES,"",19,
"dbo","QUI_WFL_REQUISICAOPESSOAL","JUSTIFICATIVAS","text",2147483647,YES,"",20,
"dbo","QUI_WFL_REQUISICAOPESSOAL","FUNCSUBSTITUIDOTRANSFERIDO","int",,YES,"",21,
"dbo","QUI_WFL_REQUISICAOPESSOAL","ANEXOS","varchar",100,YES,"",22,
"dbo","QUI_WFL_REQUISICAOPESSOAL","SOLICITACAOAPROVADA","int",,YES,"",23,
"dbo","QUI_WFL_REQUISICAOPESSOAL","OBSERVACAORH","text",2147483647,YES,"",24,
"dbo","QUI_WFL_REQUISICAOPESSOAL","STEPNIVELINICIAL","int",,YES,"",25,
"dbo","QUI_WFL_REQUISICAOPESSOAL","STEPNIVELEFETIVACAO","int",,YES,"",26,
"dbo","QUI_WFL_REQUISICAOPESSOAL","CLASSE","int",,YES,"",27,
"dbo","QUI_WFL_REQUISICAOPESSOAL","DATAADMISSAO","datetime",,YES,"",28,
"dbo","QUI_WFL_REQUISICAOPESSOAL","GUID","varchar",50,YES,"",29,
"dbo","QUI_WFL_REQUISICAOPESSOAL","ANALISTAAPROVOU","int",,YES,"",30,
"dbo","QUI_WFL_REQUISICAOPESSOAL","MOTIVONAOAPROVACAO","text",2147483647,YES,"",31,
"dbo","QUI_WFL_REQUISICAOPESSOAL","TEMESPECIFICO","int",,YES,"",32,
"dbo","QUI_WFL_REQUISICAOPESSOAL","ULTIMOAPROVADOR","int",,YES,"",33,
"dbo","QUI_WFL_REQUISICAOPESSOAL","SOLICITACAONUMERO","int",,YES,"",34,
"dbo","QUI_WFL_REQUISICAOPESSOAL","SEQUENCIAAPROVADORATUAL","int",,YES,"",35,
"dbo","QUI_WFL_REQUISICAOPESSOAL","DATASOLICITACAO","datetime",,YES,"",36,
"dbo","QUI_WFL_REQUISICAOPESSOAL","DATAAPROVACAO","datetime",,YES,"",37,
"dbo","QUI_WFL_REQUISICAOPESSOAL","CARGONOME","varchar",100,YES,"",38,
"dbo","QUI_WFL_REQUISICAOPESSOAL","TABELAREMUNERACAO","int",,YES,"",39,
"dbo","QUI_WFL_REQUISICAOPESSOAL","GRADE","int",,YES,"",40,
"dbo","QUI_WFL_REQUISICAOPESSOAL","HANDLETABELANEGOCIO","int",,YES,"",41,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","DIASCONTRATO","int",,YES,"",3,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","CLASSE","int",,YES,"",4,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","NIVEL","int",,YES,"",5,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","NUMEROVAGAS","int",,YES,"",6,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","INFORMACOESADICIONAIS","varchar",-1,YES,"",7,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","SUPERVISORES","varchar",50,YES,"",8,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","VIAJA","char",1,YES,"",9,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","SALARIO","int",,YES,"",10,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","TIPOCONTRATO","varchar",2,YES,"",11,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","FUNCIONARIOSUBSTITUIDO","int",,YES,"",12,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","SOLICITANTE","int",,YES,"",13,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","AREAATENDIMENTO","int",,YES,"",14,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","AUMENTOQUADRO","int",,YES,"",15,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","OUTROSMOTIVOS","varchar",-1,YES,"",16,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","MOTIVORECUSA","varchar",-1,YES,"",17,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","TURNO","int",,YES,"",18,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","AREADEATUACAO","int",,YES,"",19,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","FUNCIONARIOSOLICITANTE","int",,YES,"",20,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","TIPO","int",,YES,"",21,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","AREADEATUACAOTIPO","int",,YES,"",22,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","AREAOCUPACIONALTIPO","int",,YES,"",23,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","CARGO","int",,YES,"",24,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","DIASEXPERIENCIA","int",,YES,"",25,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","APROVOU","int",,YES,"",26,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","ADMISSAOPREVISTA","datetime",,YES,"",27,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","SALARIOPROPOSTO","numeric",,YES,"",28,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","EMPRESA","int",,YES,"",29,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","EXPPRORDIASCONTRATO","int",,YES,"",30,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","UNIDADE","int",,YES,"",31,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","EXPPRORDIAS","int",,YES,"",32,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","REQUISICAOPESSOAL","int",,YES,"",33,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","MOTIVO","int",,YES,"",34,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","HIERARQUIA","int",,YES,"",35,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","PRAZODOCONTRATO","int",,YES,"",36,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","HANDLETABELANEGOCIO","int",,YES,"",37,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","PCD","int",,YES,"",38,
"dbo","QUI_WFL_REQUISICAOPESSOALAREAS","FUNCIONARIOTRANSFERIDO","int",,YES,"",39,
"dbo","QUI_WFL_RESGATEPREMIOSEC","HANDLE","int",,NO,"",1,PK
"dbo","QUI_WFL_RESGATEPREMIOSEC","Z_GRUPO","int",,YES,"",2,
"dbo","QUI_WFL_RESGATEPREMIOSEC","FUNCIONARIO","int",,YES,"",3,
"dbo","QUI_WFL_RESGATEPREMIOSEC","PREMIOS","text",2147483647,YES,"",4,
"dbo","QUI_WFL_RESGATEPREMIOSEC","MOTIVO","text",2147483647,YES,"",5,
"dbo","QUI_WFL_RESGATEPREMIOSEC","OBSERVACOES","text",2147483647,YES,"",6,
